Year,Quarter,Date,Ticker
2024,2,2024-06-30,GPC
2024,2,2024-06-30,GPN
2024,2,2024-06-30,GRMN
2024,2,2024-06-30,GS
2024,2,2024-06-30,GWW
2024,2,2024-06-30,HAL
2024,2,2024-06-30,HAS
2024,2,2024-06-30,HBAN
2024,2,2024-06-30,HCA
2024,2,2024-06-30,HD
2024,2,2024-06-30,HES
2024,2,2024-06-30,HIG
2024,2,2024-06-30,HII
2024,2,2024-06-30,HLT
2024,2,2024-06-30,HOLX
2024,2,2024-06-30,HON
2024,2,2024-06-30,HPE
2024,2,2024-06-30,HPQ
2024,2,2024-06-30,HRL
2024,2,2024-06-30,HSIC
2024,2,2024-06-30,HST
2024,2,2024-06-30,HSY
2024,2,2024-06-30,HUBB
2024,2,2024-06-30,HUM
2024,2,2024-06-30,HWM
2024,2,2024-06-30,IBM
2024,2,2024-06-30,ICE
2024,2,2024-06-30,IDXX
2024,2,2024-06-30,IEX
2024,2,2024-06-30,IFF
2024,2,2024-06-30,INCY
2024,2,2024-06-30,INTC
2024,2,2024-06-30,INTU
2024,2,2024-06-30,INVH
2024,2,2024-06-30,IP
2024,2,2024-06-30,IPG
2024,2,2024-06-30,IQV
2024,2,2024-06-30,IR
2024,2,2024-06-30,IRM
2024,2,2024-06-30,ISRG
2024,2,2024-06-30,IT
2024,2,2024-06-30,ITW
2024,2,2024-06-30,IVZ
2024,2,2024-06-30,J
2024,2,2024-06-30,JBHT
2024,2,2024-06-30,JBL
2024,2,2024-06-30,JCI
2024,2,2024-06-30,JKHY
2024,2,2024-06-30,JNJ
2024,2,2024-06-30,JNPR
2024,2,2024-06-30,JPM
2024,2,2024-06-30,K
2024,2,2024-06-30,KDP
2024,2,2024-06-30,KEY
2024,2,2024-06-30,KEYS
2024,2,2024-06-30,KHC
2024,2,2024-06-30,KIM
2024,2,2024-06-30,KKR
2024,2,2024-06-30,KLAC
2024,2,2024-06-30,KMB
2024,2,2024-06-30,KMI
2024,2,2024-06-30,KMX
2024,2,2024-06-30,KO
2024,2,2024-06-30,KR
2024,2,2024-06-30,KVUE
2024,2,2024-06-30,L
2024,2,2024-06-30,LDOS
2024,2,2024-06-30,LEN
2024,2,2024-06-30,LH
2024,2,2024-06-30,LHX
2024,2,2024-06-30,LIN
2024,2,2024-06-30,LKQ
2024,2,2024-06-30,LLY
2024,2,2024-06-30,LMT
2024,2,2024-06-30,LNT
2024,2,2024-06-30,LOW
2024,2,2024-06-30,LRCX
2024,2,2024-06-30,LULU
2024,2,2024-06-30,LUV
2024,2,2024-06-30,LVS
2024,2,2024-06-30,LW
2024,2,2024-06-30,LYB
2024,2,2024-06-30,LYV
2024,2,2024-06-30,MA
2024,2,2024-06-30,MAA
2024,2,2024-06-30,MAR
2024,2,2024-06-30,MAS
2024,2,2024-06-30,MCD
2024,2,2024-06-30,MCHP
2024,2,2024-06-30,MCK
2024,2,2024-06-30,MCO
2024,2,2024-06-30,MDLZ
2024,2,2024-06-30,MDT
2024,2,2024-06-30,MET
2024,2,2024-06-30,META
2024,2,2024-06-30,MGM
2024,2,2024-06-30,MHK
2024,2,2024-06-30,MKC
2024,2,2024-06-30,MKTX
2024,2,2024-06-30,MLM
2024,2,2024-06-30,MMC
2024,2,2024-06-30,MMM
2024,2,2024-06-30,MNST
2024,2,2024-06-30,MO
2024,2,2024-06-30,MOH
2024,2,2024-06-30,MOS
2024,2,2024-06-30,MPC
2024,2,2024-06-30,MPWR
2024,2,2024-06-30,MRK
2024,2,2024-06-30,MRNA
2024,2,2024-06-30,MRO
2024,2,2024-06-30,MS
2024,2,2024-06-30,MSCI
2024,2,2024-06-30,MSFT
2024,2,2024-06-30,MSI
2024,2,2024-06-30,MTB
2024,2,2024-06-30,MTCH
2024,2,2024-06-30,MTD
2024,2,2024-06-30,MU
2024,2,2024-06-30,NCLH
2024,2,2024-06-30,NDAQ
2024,2,2024-06-30,NDSN
2024,2,2024-06-30,NEE
2024,2,2024-06-30,NEM
2024,2,2024-06-30,NFLX
2024,2,2024-06-30,NI
2024,2,2024-06-30,NKE
2024,2,2024-06-30,NOC
2024,2,2024-06-30,NOW
2024,2,2024-06-30,NRG
2024,2,2024-06-30,NSC
2024,2,2024-06-30,NTAP
2024,2,2024-06-30,NTRS
2024,2,2024-06-30,NUE
2024,2,2024-06-30,NVDA
2024,2,2024-06-30,NVR
2024,2,2024-06-30,NWS
2024,2,2024-06-30,NWSA
2024,2,2024-06-30,NXPI
2024,2,2024-06-30,O
2024,2,2024-06-30,ODFL
2024,2,2024-06-30,OKE
2024,2,2024-06-30,OMC
2024,2,2024-06-30,ON
2024,2,2024-06-30,ORCL
2024,2,2024-06-30,ORLY
2024,2,2024-06-30,OTIS
2024,2,2024-06-30,OXY
2024,2,2024-06-30,PANW
2024,2,2024-06-30,PARA
2024,2,2024-06-30,PAYC
2024,2,2024-06-30,PAYX
2024,2,2024-06-30,PCAR
2024,2,2024-06-30,PCG
2024,2,2024-06-30,PEG
2024,2,2024-06-30,PEP
2024,2,2024-06-30,PFE
2024,2,2024-06-30,PFG
2024,2,2024-06-30,PG
2024,2,2024-06-30,PGR
2024,2,2024-06-30,PH
2024,2,2024-06-30,PHM
2024,2,2024-06-30,PKG
2024,2,2024-06-30,PLD
2024,2,2024-06-30,PM
2024,2,2024-06-30,PNC
2024,2,2024-06-30,PNR
2024,2,2024-06-30,PNW
2024,2,2024-06-30,PODD
2024,2,2024-06-30,POOL
2024,2,2024-06-30,PPG
2024,2,2024-06-30,PPL
2024,2,2024-06-30,PRU
2024,2,2024-06-30,PSA
2024,2,2024-06-30,PSX
2024,2,2024-06-30,PTC
2024,2,2024-06-30,PWR
2024,2,2024-06-30,PYPL
2024,2,2024-06-30,QCOM
2024,2,2024-06-30,QRVO
2024,2,2024-06-30,RCL
2024,2,2024-06-30,REG
2024,2,2024-06-30,REGN
2024,2,2024-06-30,RF
2024,2,2024-06-30,RJF
2024,2,2024-06-30,RL
2024,2,2024-06-30,RMD
2024,2,2024-06-30,ROK
2024,2,2024-06-30,ROL
2024,2,2024-06-30,ROP
2024,2,2024-06-30,ROST
2024,2,2024-06-30,RSG
2024,2,2024-06-30,RTX
2024,2,2024-06-30,RVTY
2024,2,2024-06-30,SBAC
2024,2,2024-06-30,SBUX
2024,2,2024-06-30,SCHW
2024,2,2024-06-30,SHW
2024,2,2024-06-30,SJM
2024,2,2024-06-30,SLB
2024,2,2024-06-30,SMCI
2024,2,2024-06-30,SNA
2024,2,2024-06-30,SNPS
2024,2,2024-06-30,SO
2024,2,2024-06-30,SOLV
2024,2,2024-06-30,SPG
2024,2,2024-06-30,SPGI
2024,2,2024-06-30,SRE
2024,2,2024-06-30,STE
2024,2,2024-06-30,STLD
2024,2,2024-06-30,STT
2024,2,2024-06-30,STX
2024,2,2024-06-30,STZ
2024,2,2024-06-30,SWK
2024,2,2024-06-30,SWKS
2024,2,2024-06-30,SYF
2024,2,2024-06-30,SYK
2024,2,2024-06-30,SYY
2024,2,2024-06-30,T
2024,2,2024-06-30,TAP
2024,2,2024-06-30,TDG
2024,2,2024-06-30,TDY
2024,2,2024-06-30,TECH
2024,2,2024-06-30,TEL
2024,2,2024-06-30,TER
2024,2,2024-06-30,TFC
2024,2,2024-06-30,TFX
2024,2,2024-06-30,TGT
2024,2,2024-06-30,TJX
2024,2,2024-06-30,TMO
2024,2,2024-06-30,TMUS
2024,2,2024-06-30,TPR
2024,2,2024-06-30,TRGP
2024,2,2024-06-30,TRMB
2024,2,2024-06-30,TROW
2024,2,2024-06-30,TRV
2024,2,2024-06-30,TSCO
2024,2,2024-06-30,TSLA
2024,2,2024-06-30,TSN
2024,2,2024-06-30,TT
2024,2,2024-06-30,TTWO
2024,2,2024-06-30,TXN
2024,2,2024-06-30,TXT
2024,2,2024-06-30,TYL
2024,2,2024-06-30,UAL
2024,2,2024-06-30,UBER
2024,2,2024-06-30,UDR
2024,2,2024-06-30,UHS
2024,2,2024-06-30,ULTA
2024,2,2024-06-30,UNH
2024,2,2024-06-30,UNP
2024,2,2024-06-30,UPS
2024,2,2024-06-30,URI
2024,2,2024-06-30,USB
2024,2,2024-06-30,V
2024,2,2024-06-30,VICI
2024,2,2024-06-30,VLO
2024,2,2024-06-30,VLTO
2024,2,2024-06-30,VMC
2024,2,2024-06-30,VRSK
2024,2,2024-06-30,VRSN
2024,2,2024-06-30,VRTX
2024,2,2024-06-30,VST
2024,2,2024-06-30,VTR
2024,2,2024-06-30,VTRS
2024,2,2024-06-30,VZ
2024,2,2024-06-30,WAB
2024,2,2024-06-30,WAT
2024,2,2024-06-30,WBA
2024,2,2024-06-30,WBD
2024,2,2024-06-30,WDC
2024,2,2024-06-30,WEC
2024,2,2024-06-30,WELL
2024,2,2024-06-30,WFC
2024,2,2024-06-30,WM
2024,2,2024-06-30,WMB
2024,2,2024-06-30,WMT
2024,2,2024-06-30,WRB
2024,2,2024-06-30,WRK
2024,2,2024-06-30,WST
2024,2,2024-06-30,WTW
2024,2,2024-06-30,WY
2024,2,2024-06-30,WYNN
2024,2,2024-06-30,XEL
2024,2,2024-06-30,XOM
2024,2,2024-06-30,XYL
2024,2,2024-06-30,YUM
2024,2,2024-06-30,ZBH
2024,2,2024-06-30,ZBRA
2024,2,2024-06-30,ZTS
2024,3,2024-09-30,A
2024,3,2024-09-30,AAPL
2024,3,2024-09-30,ABBV
2024,3,2024-09-30,ABNB
2024,3,2024-09-30,ABT
2024,3,2024-09-30,ACGL
2024,3,2024-09-30,ACN
2024,3,2024-09-30,ADBE
2024,3,2024-09-30,ADI
2024,3,2024-09-30,ADM
2024,3,2024-09-30,ADP
2024,3,2024-09-30,ADSK
2024,3,2024-09-30,AEE
2024,3,2024-09-30,AEP
2024,3,2024-09-30,AES
2024,3,2024-09-30,AFL
2024,3,2024-09-30,AIG
2024,3,2024-09-30,AIZ
2024,3,2024-09-30,AJG
2024,3,2024-09-30,AKAM
2024,3,2024-09-30,ALB
2024,3,2024-09-30,ALGN
2024,3,2024-09-30,ALL
2024,3,2024-09-30,ALLE
2024,3,2024-09-30,AMAT
2024,3,2024-09-30,AMCR
2024,3,2024-09-30,AMD
2024,3,2024-09-30,AME
2024,3,2024-09-30,AMGN
2024,3,2024-09-30,AMP
2024,3,2024-09-30,AMT
2024,3,2024-09-30,AMTM
2024,3,2024-09-30,AMZN
2024,3,2024-09-30,ANET
2024,3,2024-09-30,ANSS
2024,3,2024-09-30,AON
2024,3,2024-09-30,AOS
2024,3,2024-09-30,APA
2024,3,2024-09-30,APD
2024,3,2024-09-30,APH
2024,3,2024-09-30,APTV
2024,3,2024-09-30,ARE
2024,3,2024-09-30,ATO
2024,3,2024-09-30,AVB
2024,3,2024-09-30,AVGO
2024,3,2024-09-30,AVY
2024,3,2024-09-30,AWK
2024,3,2024-09-30,AXON
2024,3,2024-09-30,AXP
2024,3,2024-09-30,AZO
2024,3,2024-09-30,BA
2024,3,2024-09-30,BAC
2024,3,2024-09-30,BALL
2024,3,2024-09-30,BAX
2024,3,2024-09-30,BBWI
2024,3,2024-09-30,BBY
2024,3,2024-09-30,BDX
2024,3,2024-09-30,BEN
2024,3,2024-09-30,BF.B
2024,3,2024-09-30,BG
2024,3,2024-09-30,BIIB
2024,3,2024-09-30,BK
2024,3,2024-09-30,BKNG
2024,3,2024-09-30,BKR
2024,3,2024-09-30,BLDR
2024,3,2024-09-30,BLK
2024,3,2024-09-30,BMY
2024,3,2024-09-30,BR
2024,3,2024-09-30,BRK.B
2024,3,2024-09-30,BRO
2024,3,2024-09-30,BSX
2024,3,2024-09-30,BWA
2024,3,2024-09-30,BX
2024,3,2024-09-30,BXP
2024,3,2024-09-30,C
2024,3,2024-09-30,CAG
2024,3,2024-09-30,CAH
2024,3,2024-09-30,CARR
2024,3,2024-09-30,CAT
2024,3,2024-09-30,CB
2024,3,2024-09-30,CBOE
2024,3,2024-09-30,CBRE
2024,3,2024-09-30,CCI
2024,3,2024-09-30,CCL
2024,3,2024-09-30,CDNS
2024,3,2024-09-30,CDW
2024,3,2024-09-30,CE
2024,3,2024-09-30,CEG
2024,3,2024-09-30,CF
2024,3,2024-09-30,CFG
2024,3,2024-09-30,CHD
2024,3,2024-09-30,CHRW
2024,3,2024-09-30,CHTR
2024,3,2024-09-30,CI
2024,3,2024-09-30,CINF
2024,3,2024-09-30,CL
2024,3,2024-09-30,CLX
2024,3,2024-09-30,CMCSA
2024,3,2024-09-30,CME
2024,3,2024-09-30,CMG
2024,3,2024-09-30,CMI
2024,3,2024-09-30,CMS
2024,3,2024-09-30,CNC
2024,3,2024-09-30,CNP
2024,3,2024-09-30,COF
2024,3,2024-09-30,COO
2024,3,2024-09-30,COP
2024,3,2024-09-30,COR
2024,3,2024-09-30,COST
2024,3,2024-09-30,CPAY
2024,3,2024-09-30,CPB
2024,3,2024-09-30,CPRT
2024,3,2024-09-30,CPT
2024,3,2024-09-30,CRL
2024,3,2024-09-30,CRM
2024,3,2024-09-30,CRWD
2024,3,2024-09-30,CSCO
2024,3,2024-09-30,CSGP
2024,3,2024-09-30,CSX
2024,3,2024-09-30,CTAS
2024,3,2024-09-30,CTLT
2024,3,2024-09-30,CTRA
2024,3,2024-09-30,CTSH
2024,3,2024-09-30,CTVA
2024,3,2024-09-30,CVS
2024,3,2024-09-30,CVX
2024,3,2024-09-30,CZR
2024,3,2024-09-30,D
2024,3,2024-09-30,DAL
2024,3,2024-09-30,DAY
2024,3,2024-09-30,DD
2024,3,2024-09-30,DE
2024,3,2024-09-30,DECK
2024,3,2024-09-30,DELL
2024,3,2024-09-30,DFS
2024,3,2024-09-30,DG
2024,3,2024-09-30,DGX
2024,3,2024-09-30,DHI
2024,3,2024-09-30,DHR
2024,3,2024-09-30,DIS
2024,3,2024-09-30,DLR
2024,3,2024-09-30,DLTR
2024,3,2024-09-30,DOC
2024,3,2024-09-30,DOV
2024,3,2024-09-30,DOW
2024,3,2024-09-30,DPZ
2024,3,2024-09-30,DRI
2024,3,2024-09-30,DTE
2024,3,2024-09-30,DUK
2024,3,2024-09-30,DVA
2024,3,2024-09-30,DVN
2024,3,2024-09-30,DXCM
2024,3,2024-09-30,EA
2024,3,2024-09-30,EBAY
2024,3,2024-09-30,ECL
2024,3,2024-09-30,ED
2024,3,2024-09-30,EFX
2024,3,2024-09-30,EG
2024,3,2024-09-30,EIX
2024,3,2024-09-30,EL
2024,3,2024-09-30,ELV
2024,3,2024-09-30,EMN
2024,3,2024-09-30,EMR
2024,3,2024-09-30,ENPH
2024,3,2024-09-30,EOG
2024,3,2024-09-30,EPAM
2024,3,2024-09-30,EQIX
2024,3,2024-09-30,EQR
2024,3,2024-09-30,EQT
2024,3,2024-09-30,ERIE
2024,3,2024-09-30,ES
2024,3,2024-09-30,ESS
2024,3,2024-09-30,ETN
2024,3,2024-09-30,ETR
2024,3,2024-09-30,EVRG
2024,3,2024-09-30,EW
2024,3,2024-09-30,EXC
2024,3,2024-09-30,EXPD
2024,3,2024-09-30,EXPE
2024,3,2024-09-30,EXR
2024,3,2024-09-30,F
2024,3,2024-09-30,FANG
2024,3,2024-09-30,FAST
2024,3,2024-09-30,FCX
2024,3,2024-09-30,FDS
2024,3,2024-09-30,FDX
2024,3,2024-09-30,FE
2024,3,2024-09-30,FFIV
2024,3,2024-09-30,FI
2024,3,2024-09-30,FICO
2024,3,2024-09-30,FIS
2024,3,2024-09-30,FITB
2024,3,2024-09-30,FMC
2024,3,2024-09-30,FOX
2024,3,2024-09-30,FOXA
2024,3,2024-09-30,FRT
2024,3,2024-09-30,FSLR
2024,3,2024-09-30,FTNT
2024,3,2024-09-30,FTV
2024,3,2024-09-30,GD
2024,3,2024-09-30,GDDY
2024,3,2024-09-30,GE
2024,3,2024-09-30,GEHC
2024,3,2024-09-30,GEN
2024,3,2024-09-30,GEV
2024,3,2024-09-30,GILD
2024,3,2024-09-30,GIS
2024,3,2024-09-30,GL
2024,3,2024-09-30,GLW
2024,3,2024-09-30,GM
2024,3,2024-09-30,GNRC
2024,3,2024-09-30,GOOG
2024,3,2024-09-30,GOOGL
2024,3,2024-09-30,GPC
2024,3,2024-09-30,GPN
2024,3,2024-09-30,GRMN
2024,3,2024-09-30,GS
2024,3,2024-09-30,GWW
2024,3,2024-09-30,HAL
2024,3,2024-09-30,HAS
2024,3,2024-09-30,HBAN
2024,3,2024-09-30,HCA
2024,3,2024-09-30,HD
2024,3,2024-09-30,HES
2024,3,2024-09-30,HIG
2024,3,2024-09-30,HII
2024,3,2024-09-30,HLT
2024,3,2024-09-30,HOLX
2024,3,2024-09-30,HON
2024,3,2024-09-30,HPE
2024,3,2024-09-30,HPQ
2024,3,2024-09-30,HRL
2024,3,2024-09-30,HSIC
2024,3,2024-09-30,HST
2024,3,2024-09-30,HSY
2024,3,2024-09-30,HUBB
2024,3,2024-09-30,HUM
2024,3,2024-09-30,HWM
2024,3,2024-09-30,IBM
2024,3,2024-09-30,ICE
2024,3,2024-09-30,IDXX
2024,3,2024-09-30,IEX
2024,3,2024-09-30,IFF
2024,3,2024-09-30,INCY
2024,3,2024-09-30,INTC
2024,3,2024-09-30,INTU
2024,3,2024-09-30,INVH
2024,3,2024-09-30,IP
2024,3,2024-09-30,IPG
2024,3,2024-09-30,IQV
2024,3,2024-09-30,IR
2024,3,2024-09-30,IRM
2024,3,2024-09-30,ISRG
2024,3,2024-09-30,IT
2024,3,2024-09-30,ITW
2024,3,2024-09-30,IVZ
2024,3,2024-09-30,J
2024,3,2024-09-30,JBHT
2024,3,2024-09-30,JBL
2024,3,2024-09-30,JCI
2024,3,2024-09-30,JKHY
2024,3,2024-09-30,JNJ
2024,3,2024-09-30,JNPR
2024,3,2024-09-30,JPM
2024,3,2024-09-30,K
2024,3,2024-09-30,KDP
2024,3,2024-09-30,KEY
2024,3,2024-09-30,KEYS
2024,3,2024-09-30,KHC
2024,3,2024-09-30,KIM
2024,3,2024-09-30,KKR
2024,3,2024-09-30,KLAC
2024,3,2024-09-30,KMB
2024,3,2024-09-30,KMI
2024,3,2024-09-30,KMX
2024,3,2024-09-30,KO
2024,3,2024-09-30,KR
2024,3,2024-09-30,KVUE
2024,3,2024-09-30,L
2024,3,2024-09-30,LDOS
2024,3,2024-09-30,LEN
2024,3,2024-09-30,LH
2024,3,2024-09-30,LHX
2024,3,2024-09-30,LIN
2024,3,2024-09-30,LKQ
2024,3,2024-09-30,LLY
2024,3,2024-09-30,LMT
2024,3,2024-09-30,LNT
2024,3,2024-09-30,LOW
2024,3,2024-09-30,LRCX
2024,3,2024-09-30,LULU
2024,3,2024-09-30,LUV
2024,3,2024-09-30,LVS
2024,3,2024-09-30,LW
2024,3,2024-09-30,LYB
2024,3,2024-09-30,LYV
2024,3,2024-09-30,MA
2024,3,2024-09-30,MAA
2024,3,2024-09-30,MAR
2024,3,2024-09-30,MAS
2024,3,2024-09-30,MCD
2024,3,2024-09-30,MCHP
2024,3,2024-09-30,MCK
2024,3,2024-09-30,MCO
2024,3,2024-09-30,MDLZ
2024,3,2024-09-30,MDT
2024,3,2024-09-30,MET
2024,3,2024-09-30,META
2024,3,2024-09-30,MGM
2024,3,2024-09-30,MHK
2024,3,2024-09-30,MKC
2024,3,2024-09-30,MKTX
2024,3,2024-09-30,MLM
2024,3,2024-09-30,MMC
2024,3,2024-09-30,MMM
2024,3,2024-09-30,MNST
2024,3,2024-09-30,MO
2024,3,2024-09-30,MOH
2024,3,2024-09-30,MOS
2024,3,2024-09-30,MPC
2024,3,2024-09-30,MPWR
2024,3,2024-09-30,MRK
2024,3,2024-09-30,MRNA
2024,3,2024-09-30,MRO
2024,3,2024-09-30,MS
2024,3,2024-09-30,MSCI
2024,3,2024-09-30,MSFT
2024,3,2024-09-30,MSI
2024,3,2024-09-30,MTB
2024,3,2024-09-30,MTCH
2024,3,2024-09-30,MTD
2024,3,2024-09-30,MU
2024,3,2024-09-30,NCLH
2024,3,2024-09-30,NDAQ
2024,3,2024-09-30,NDSN
2024,3,2024-09-30,NEE
2024,3,2024-09-30,NEM
2024,3,2024-09-30,NFLX
2024,3,2024-09-30,NI
2024,3,2024-09-30,NKE
2024,3,2024-09-30,NOC
2024,3,2024-09-30,NOW
2024,3,2024-09-30,NRG
2024,3,2024-09-30,NSC
2024,3,2024-09-30,NTAP
2024,3,2024-09-30,NTRS
2024,3,2024-09-30,NUE
2024,3,2024-09-30,NVDA
2024,3,2024-09-30,NVR
2024,3,2024-09-30,NWS
2024,3,2024-09-30,NWSA
2024,3,2024-09-30,NXPI
2024,3,2024-09-30,O
2024,3,2024-09-30,ODFL
2024,3,2024-09-30,OKE
2024,3,2024-09-30,OMC
2024,3,2024-09-30,ON
2024,3,2024-09-30,ORCL
2024,3,2024-09-30,ORLY
2024,3,2024-09-30,OTIS
2024,3,2024-09-30,OXY
2024,3,2024-09-30,PANW
2024,3,2024-09-30,PARA
2024,3,2024-09-30,PAYC
2024,3,2024-09-30,PAYX
2024,3,2024-09-30,PCAR
2024,3,2024-09-30,PCG
2024,3,2024-09-30,PEG
2024,3,2024-09-30,PEP
2024,3,2024-09-30,PFE
2024,3,2024-09-30,PFG
2024,3,2024-09-30,PG
2024,3,2024-09-30,PGR
2024,3,2024-09-30,PH
2024,3,2024-09-30,PHM
2024,3,2024-09-30,PKG
2024,3,2024-09-30,PLD
2024,3,2024-09-30,PLTR
2024,3,2024-09-30,PM
2024,3,2024-09-30,PNC
2024,3,2024-09-30,PNR
2024,3,2024-09-30,PNW
2024,3,2024-09-30,PODD
2024,3,2024-09-30,POOL
2024,3,2024-09-30,PPG
2024,3,2024-09-30,PPL
2024,3,2024-09-30,PRU
2024,3,2024-09-30,PSA
2024,3,2024-09-30,PSX
2024,3,2024-09-30,PTC
2024,3,2024-09-30,PWR
2024,3,2024-09-30,PYPL
2024,3,2024-09-30,QCOM
2024,3,2024-09-30,QRVO
2024,3,2024-09-30,RCL
2024,3,2024-09-30,REG
2024,3,2024-09-30,REGN
2024,3,2024-09-30,RF
2024,3,2024-09-30,RJF
2024,3,2024-09-30,RL
2024,3,2024-09-30,RMD
2024,3,2024-09-30,ROK
2024,3,2024-09-30,ROL
2024,3,2024-09-30,ROP
2024,3,2024-09-30,ROST
2024,3,2024-09-30,RSG
2024,3,2024-09-30,RTX
2024,3,2024-09-30,RVTY
2024,3,2024-09-30,SBAC
2024,3,2024-09-30,SBUX
2024,3,2024-09-30,SCHW
2024,3,2024-09-30,SHW
2024,3,2024-09-30,SJM
2024,3,2024-09-30,SLB
2024,3,2024-09-30,SMCI
2024,3,2024-09-30,SNA
2024,3,2024-09-30,SNPS
2024,3,2024-09-30,SO
2024,3,2024-09-30,SOLV
2024,3,2024-09-30,SPG
2024,3,2024-09-30,SPGI
2024,3,2024-09-30,SRE
2024,3,2024-09-30,STE
2024,3,2024-09-30,STLD
2024,3,2024-09-30,STT
2024,3,2024-09-30,STX
2024,3,2024-09-30,STZ
2024,3,2024-09-30,SW
2024,3,2024-09-30,SWK
2024,3,2024-09-30,SWKS
2024,3,2024-09-30,SYF
2024,3,2024-09-30,SYK
2024,3,2024-09-30,SYY
2024,3,2024-09-30,T
2024,3,2024-09-30,TAP
2024,3,2024-09-30,TDG
2024,3,2024-09-30,TDY
2024,3,2024-09-30,TECH
2024,3,2024-09-30,TEL
2024,3,2024-09-30,TER
2024,3,2024-09-30,TFC
2024,3,2024-09-30,TFX
2024,3,2024-09-30,TGT
2024,3,2024-09-30,TJX
2024,3,2024-09-30,TMO
2024,3,2024-09-30,TMUS
2024,3,2024-09-30,TPR
2024,3,2024-09-30,TRGP
2024,3,2024-09-30,TRMB
2024,3,2024-09-30,TROW
2024,3,2024-09-30,TRV
2024,3,2024-09-30,TSCO
2024,3,2024-09-30,TSLA
2024,3,2024-09-30,TSN
2024,3,2024-09-30,TT
2024,3,2024-09-30,TTWO
2024,3,2024-09-30,TXN
2024,3,2024-09-30,TXT
2024,3,2024-09-30,TYL
2024,3,2024-09-30,UAL
2024,3,2024-09-30,UBER
2024,3,2024-09-30,UDR
2024,3,2024-09-30,UHS
2024,3,2024-09-30,ULTA
2024,3,2024-09-30,UNH
2024,3,2024-09-30,UNP
2024,3,2024-09-30,UPS
2024,3,2024-09-30,URI
2024,3,2024-09-30,USB
2024,3,2024-09-30,V
2024,3,2024-09-30,VICI
2024,3,2024-09-30,VLO
2024,3,2024-09-30,VLTO
2024,3,2024-09-30,VMC
2024,3,2024-09-30,VRSK
2024,3,2024-09-30,VRSN
2024,3,2024-09-30,VRTX
2024,3,2024-09-30,VST
2024,3,2024-09-30,VTR
2024,3,2024-09-30,VTRS
2024,3,2024-09-30,VZ
2024,3,2024-09-30,WAB
2024,3,2024-09-30,WAT
2024,3,2024-09-30,WBA
2024,3,2024-09-30,WBD
2024,3,2024-09-30,WDC
2024,3,2024-09-30,WEC
2024,3,2024-09-30,WELL
2024,3,2024-09-30,WFC
2024,3,2024-09-30,WM
2024,3,2024-09-30,WMB
2024,3,2024-09-30,WMT
2024,3,2024-09-30,WRB
2024,3,2024-09-30,WST
2024,3,2024-09-30,WTW
2024,3,2024-09-30,WY
2024,3,2024-09-30,WYNN
2024,3,2024-09-30,XEL
2024,3,2024-09-30,XOM
2024,3,2024-09-30,XYL
2024,3,2024-09-30,YUM
2024,3,2024-09-30,ZBH
2024,3,2024-09-30,ZBRA
2024,3,2024-09-30,ZTS
2024,4,2024-12-31,A
2024,4,2024-12-31,AAPL
2024,4,2024-12-31,ABBV
2024,4,2024-12-31,ABNB
2024,4,2024-12-31,ABT
2024,4,2024-12-31,ACGL
2024,4,2024-12-31,ACN
2024,4,2024-12-31,ADBE
2024,4,2024-12-31,ADI
2024,4,2024-12-31,ADM
2024,4,2024-12-31,ADP
2024,4,2024-12-31,ADSK
2024,4,2024-12-31,AEE
2024,4,2024-12-31,AEP
2024,4,2024-12-31,AES
2024,4,2024-12-31,AFL
2024,4,2024-12-31,AIG
2024,4,2024-12-31,AIZ
2024,4,2024-12-31,AJG
2024,4,2024-12-31,AKAM
2024,4,2024-12-31,ALB
2024,4,2024-12-31,ALGN
2024,4,2024-12-31,ALL
2024,4,2024-12-31,ALLE
2024,4,2024-12-31,AMAT
2024,4,2024-12-31,AMCR
2024,4,2024-12-31,AMD
2024,4,2024-12-31,AME
2024,4,2024-12-31,AMGN
2024,4,2024-12-31,AMP
2024,4,2024-12-31,AMT
2024,4,2024-12-31,AMZN
2024,4,2024-12-31,ANET
2024,4,2024-12-31,ANSS
2024,4,2024-12-31,AON
2024,4,2024-12-31,AOS
2024,4,2024-12-31,APA
2024,4,2024-12-31,APD
2024,4,2024-12-31,APH
2024,4,2024-12-31,APO
2024,4,2024-12-31,APTV
2024,4,2024-12-31,ARE
2024,4,2024-12-31,ATO
2024,4,2024-12-31,AVB
2024,4,2024-12-31,AVGO
2024,4,2024-12-31,AVY
2024,4,2024-12-31,AWK
2024,4,2024-12-31,AXON
2024,4,2024-12-31,AXP
2024,4,2024-12-31,AZO
2024,4,2024-12-31,BA
2024,4,2024-12-31,BAC
2024,4,2024-12-31,BALL
2024,4,2024-12-31,BAX
2024,4,2024-12-31,BBY
2024,4,2024-12-31,BDX
2024,4,2024-12-31,BEN
2024,4,2024-12-31,BF.B
2024,4,2024-12-31,BG
2024,4,2024-12-31,BIIB
2024,4,2024-12-31,BK
2024,4,2024-12-31,BKNG
2024,4,2024-12-31,BKR
2024,4,2024-12-31,BLDR
2024,4,2024-12-31,BLK
2024,4,2024-12-31,BMY
2024,4,2024-12-31,BR
2024,4,2024-12-31,BRK.B
2024,4,2024-12-31,BRO
2024,4,2024-12-31,BSX
2024,4,2024-12-31,BWA
2024,4,2024-12-31,BX
2024,4,2024-12-31,BXP
2024,4,2024-12-31,C
2024,4,2024-12-31,CAG
